"identity","dimension","consensus","disagree","source","se","disagree_scale","rescaled_disagree"
"ambassador","Conscientiousness",0.767833333333333,NA,"Agarwal Personality",0.0439951544168322,0.314182739712297,0.337486256492358
"diplomat","Conscientiousness",0.767833333333333,NA,"Agarwal Personality",0.0422918578802862,0.332979435366141,0.377525164655694
"proscecutor","Conscientiousness",0.767833333333333,NA,"Agarwal Personality",0.0386607876869722,0.272827680547093,0.249395698103906
"veteran","Conscientiousness",0.7655,NA,"Agarwal Personality",0.0447100851142767,0.327593573792967,0.36605272179233
"economist","Conscientiousness",0.762833333333333,NA,"Agarwal Personality",0.0360117228338157,0.258977605125424,0.219893603263632
"violinist","Conscientiousness",0.761833333333333,NA,"Agarwal Personality",0.0423693581429814,0.310264989903862,0.329141043712643
"football coach","Conscientiousness",0.76,NA,"Agarwal Personality",0.0472189541352795,0.338977406211345,0.390301463653138
"animal trainer","Conscientiousness",0.759333333333333,NA,"Agarwal Personality",0.043882968093303,0.309455814021408,0.327417415291871
"computer expert","Conscientiousness",0.756,NA,"Agarwal Personality",0.0473288112772879,0.359349741920559,0.43369664829385
"dietician","Conscientiousness",0.753166666666667,NA,"Agarwal Personality",0.0490252972426982,0.354643556397847,0.423671985799252
"archaeologist","Conscientiousness",0.75,NA,"Agarwal Personality",0.0368713223935618,0.27289360004527,0.249536113461067
"hotel manager","Conscientiousness",0.746833333333333,NA,"Agarwal Personality",0.0325287152107387,0.224226214929874,0.145869543598479
"ceo","Conscientiousness",0.744,NA,"Agarwal Personality",0.0517777315503964,0.39432178642942,0.508190724495378
"psychologist","Conscientiousness",0.738166666666667,NA,"Agarwal Personality",0.040597908077309,0.284451082082897,0.274154746992504
"nutritionist","Conscientiousness",0.738166666666667,NA,"Agarwal Personality",0.0314136034048622,0.219766942071645,0.136370830647336
"teller","Conscientiousness",0.733333333333333,NA,"Agarwal Personality",0.0440958551844098,0.290160564607709,0.286316535994198
"manager","Conscientiousness",0.732166666666667,NA,"Agarwal Personality",0.0367108176888305,0.270658093716784,0.244774253491999
"stockbroker","Conscientiousness",0.732166666666667,NA,"Agarwal Personality",0.047989629454158,0.366609071689147,0.449159772413352
"probation officer","Conscientiousness",0.732166666666667,NA,"Agarwal Personality",0.0414139476308288,0.300440216468952,0.308213258929073
"businessman","Conscientiousness",0.732166666666667,NA,"Agarwal Personality",0.0376984126984127,0.28278700453946,0.270610089507734
"sociologist","Conscientiousness",0.726166666666667,NA,"Agarwal Personality",0.0375763828342375,0.241405424850963,0.182463039658437
"pianist","Conscientiousness",0.726166666666667,NA,"Agarwal Personality",0.0413028968148042,0.296255054254822,0.299298430034349
"rabbi","Conscientiousness",0.714333333333333,NA,"Agarwal Personality",0.0418708777548794,0.303052659918965,0.31377803399929
"juror","Conscientiousness",0.714333333333333,NA,"Agarwal Personality",0.0362250368720348,0.252644632446858,0.206403715671279
"tour guide","Conscientiousness",0.708333333333333,NA,"Agarwal Personality",0.044233128590492,0.327201798482743,0.365218199812744
"TOTAL","Conscientiousness",0.707666666666667,NA,"Agarwal Personality",0.00501967796900611,0.377955772857772,0.473329420867199
"chiropractor","Conscientiousness",0.703666666666667,NA,"Agarwal Personality",0.0497964623730727,0.368466720908802,0.453116757613048
"entrepreneur","Conscientiousness",0.702333333333333,NA,"Agarwal Personality",0.0551287459898802,0.440942470176909,0.607497608505913
"cashier","Conscientiousness",0.6965,NA,"Agarwal Personality",0.0445877084409608,0.323499130385099,0.357331133348986
"anthropologist","Conscientiousness",0.695666666666667,NA,"Agarwal Personality",0.0598748639388116,0.409784285018884,0.54112744765143
"au pair","Conscientiousness",0.6845,NA,"Agarwal Personality",0.0487492637866941,0.36494762775976,0.445620724799221
"house decorator","Conscientiousness",0.6845,NA,"Agarwal Personality",0.0422918578802862,0.298458854170594,0.303992752061099
"interpreter","Conscientiousness",0.6845,NA,"Agarwal Personality",0.0367108176888305,0.254435944816699,0.210219396511611
"senator","Conscientiousness",0.6785,NA,"Agarwal Personality",0.0379529268266674,0.419077597938647,0.560923166504357
"realter","Conscientiousness",0.672833333333333,NA,"Agarwal Personality",0.0402601950830607,0.264651751547839,0.231980122708124
"baker","Conscientiousness",0.654833333333333,NA,"Agarwal Personality",0.0401428330833162,0.284494276474522,0.274246755519497
"runner","Conscientiousness",0.653833333333333,NA,"Agarwal Personality",0.0561766725646324,0.421073951771143,0.565175606892436
"activist","Conscientiousness",0.648166666666667,NA,"Agarwal Personality",0.0456507702534532,0.317382238860242,0.344301520989499
"merchant","Conscientiousness",0.645,NA,"Agarwal Personality",0.0483640443820228,0.301681154236236,0.310856584873998
"designer","Conscientiousness",0.642833333333333,NA,"Agarwal Personality",0.0490310925736789,0.362730901199598,0.440898867681352
"dry cleaner","Conscientiousness",0.642,NA,"Agarwal Personality",0.043311507126273,0.315371466267335,0.340018367148667
"florist","Conscientiousness",0.642,NA,"Agarwal Personality",0.0414440431605495,0.26986173839139,0.243077934185349
"travel agent","Conscientiousness",0.636833333333333,NA,"Agarwal Personality",0.0500246642787055,0.381384140830957,0.480632199661748
"art dealer","Conscientiousness",0.625,NA,"Agarwal Personality",0.0466586349853367,0.330319228867831,0.37185864934668
"juggler","Conscientiousness",0.6235,NA,"Agarwal Personality",0.050787243901694,0.357646390901597,0.430068334239397
"weatherman","Conscientiousness",0.615333333333333,NA,"Agarwal Personality",0.0537239149737358,0.395959532125845,0.511679292419318
"meteorologist","Conscientiousness",0.615333333333333,NA,"Agarwal Personality",0.0529224806167956,0.38135780378289,0.480576099022132
"cosmetician","Conscientiousness",0.595166666666667,NA,"Agarwal Personality",0.0472872035230674,0.352438402294284,0.418974779212278
"comedian","Conscientiousness",0.589333333333333,NA,"Agarwal Personality",0.0510631697009461,0.394017985316868,0.507543596666669
"cyclist","Conscientiousness",0.574,NA,"Agarwal Personality",0.0447755944316288,0.320717893230813,0.351406810209874
"butcher","Conscientiousness",0.5715,NA,"Agarwal Personality",0.0480579421285316,0.361046152676216,0.437310178868793
"congressman","Conscientiousness",0.5705,NA,"Agarwal Personality",0.0680454077421313,0.55653514886314,0.853721983869752
"illusionist","Conscientiousness",0.5705,NA,"Agarwal Personality",0.0540442023291231,0.395569241370266,0.510847932694852
"grocer","Conscientiousness",0.564166666666667,NA,"Agarwal Personality",0.0498518515262143,0.346707389346761,0.40676712818071
"musician","Conscientiousness",0.5595,NA,"Agarwal Personality",0.0595238095238095,0.491076406840219,0.71428808502875
"performer","Conscientiousness",0.5435,NA,"Agarwal Personality",0.064776728208405,0.47296055589219,0.675699446591096
"entertainer","Conscientiousness",0.517833333333333,NA,"Agarwal Personality",0.0530792598604056,0.411177025670632,0.544094129459638
"cheerleader","Conscientiousness",0.5,NA,"Agarwal Personality",0.0638284738504225,0.485604762506595,0.702632916002718
"guitarist","Conscientiousness",0.493333333333333,NA,"Agarwal Personality",0.0596905600825035,0.426551076365459,0.576842449441228
"movie star","Conscientiousness",0.482166666666667,NA,"Agarwal Personality",0.0608213946115675,0.492409868693747,0.717128496858357
"surfer","Conscientiousness",0.473333333333333,NA,"Agarwal Personality",0.0613731754650732,0.445478646450637,0.617160133695511
"politician","Conscientiousness",0.466666666666667,NA,"Agarwal Personality",0.0638284738504225,0.483274499394348,0.697669214272058
"drummer","Conscientiousness",0.449333333333333,NA,"Agarwal Personality",0.0674483020754795,0.482038704181853,0.695036842501351
"satirist","Conscientiousness",0.4405,NA,"Agarwal Personality",0.0394836284566119,0.280593167136745,0.265936988665427
"rock star","Conscientiousness",0.388833333333333,NA,"Agarwal Personality",0.0576527246291968,0.447345604357381,0.621136947362633
"drug dealer","Conscientiousness",0.277833333333333,NA,"Agarwal Personality",0.058335029143713,0.451730229462142,0.630476652869026
"comedian","Extroversion",0.96,NA,"Agarwal Personality",0.0145296631451356,0.0916541690307354,0
"rock star","Extroversion",0.923,NA,"Agarwal Personality",0.030982169163063,0.187574315182333,0.170716029731616
"tour guide","Extroversion",0.923,NA,"Agarwal Personality",0.0211441314134239,0.14568148927111,0.0961563339769965
"activist","Extroversion",0.916666666666667,NA,"Agarwal Personality",0.0332728920626954,0.203996158231749,0.199943172920506
"cheerleader","Extroversion",0.884666666666667,NA,"Agarwal Personality",0.0450728098237101,0.304016710344083,0.377956992052885
"performer","Extroversion",0.853333333333333,NA,"Agarwal Personality",0.0422952584681651,0.279605227218191,0.334510107886069
"entertainer","Extroversion",0.847166666666667,NA,"Agarwal Personality",0.0360553266631116,0.212137565280682,0.214433024568837
"movie star","Extroversion",0.833333333333333,NA,"Agarwal Personality",0.038490017945975,0.261936019849013,0.303062940095025
"football coach","Extroversion",0.82,NA,"Agarwal Personality",0.0440117829340852,0.272181450288804,0.321297474525448
"politician","Extroversion",0.806666666666667,NA,"Agarwal Personality",0.047803610587331,0.31895750806587,0.404548211628965
"travel agent","Extroversion",0.791666666666667,NA,"Agarwal Personality",0.0433945097945086,0.304915872632648,0.379557296286634
"professional dancer","Extroversion",0.7885,NA,"Agarwal Personality",0.0494047406871736,0.350416752688489,0.460538507263431
"recruiter","Extroversion",0.773333333333333,NA,"Agarwal Personality",0.0460273670604622,0.314670646900692,0.396918574399543
"drummer","Extroversion",0.773333333333333,NA,"Agarwal Personality",0.0470224532655529,0.330054831723835,0.424298922105784
"house decorator","Extroversion",0.766666666666667,NA,"Agarwal Personality",0.0481125224324688,0.314446084854371,0.396518905065055
"businessman","Extroversion",0.756,NA,"Agarwal Personality",0.0473288112772879,0.360539359264654,0.478554443170022
"musician","Extroversion",0.753333333333333,NA,"Agarwal Personality",0.0431620546656779,0.297582964975415,0.366506389549556
"entrepreneur","Extroversion",0.75,NA,"Agarwal Personality",0.0482603339095352,0.345189289916192,0.451234813244388
"designer","Extroversion",0.718,NA,"Agarwal Personality",0.0389709850091556,0.258887073118368,0.297636508822744
"weatherman","Extroversion",0.715333333333333,NA,"Agarwal Personality",0.0486111111111111,0.337064210335749,0.436774020774008
"congressman","Extroversion",0.708333333333333,NA,"Agarwal Personality",0.0483732968218068,0.31797311279254,0.402796212080465
"sergeant","Extroversion",0.697333333333333,NA,"Agarwal Personality",0.0302239801872252,0.283104494363363,0.340738007008011
"satirist","Extroversion",0.686666666666667,NA,"Agarwal Personality",0.0603385510328243,0.47737753323411,0.686499801693908
"realter","Extroversion",0.6805,NA,"Agarwal Personality",0.0575575279911215,0.372019238642909,0.498986015763292
"guitarist","Extroversion",0.6795,NA,"Agarwal Personality",0.0576780609189846,0.438846867632363,0.617923986097767
"illusionist","Extroversion",0.673666666666667,NA,"Agarwal Personality",0.0676550871397588,0.508576326101577,0.742026552480288
"art dealer","Extroversion",0.673333333333333,NA,"Agarwal Personality",0.0548398341300136,0.377152347760168,0.50812178175027
"ambassador","Extroversion",0.673333333333333,NA,"Agarwal Personality",0.0634501846011966,0.479213647148352,0.689767666581008
"speech therapist","Extroversion",0.666666666666667,NA,"Agarwal Personality",0.0530851714392172,0.350131394520778,0.460030634669428
"tennis coach","Extroversion",0.66,NA,"Agarwal Personality",0.0504424865014052,0.34290808316832,0.447174784411882
"merchant","Extroversion",0.653333333333333,NA,"Agarwal Personality",0.0407340061773852,0.243893349225769,0.27095109270806
"lawyer","Extroversion",0.6475,NA,"Agarwal Personality",0.0525641025641026,0.37018422502067,0.495720109145542
"senator","Extroversion",0.643833333333333,NA,"Agarwal Personality",0.0355533928600239,0.345384668444528,0.451582542558723
"ceo","Extroversion",0.642833333333333,NA,"Agarwal Personality",0.0622396315133259,0.505301287548302,0.736197729219849
"cosmetician","Extroversion",0.64,NA,"Agarwal Personality",0.0532985998009398,0.385570077785464,0.523103425408319
"manager","Extroversion",0.626666666666667,NA,"Agarwal Personality",0.0483812023490605,0.324512885035988,0.4144355182903
"juggler","Extroversion",0.618,NA,"Agarwal Personality",0.0496355139576498,0.34391638934944,0.448969339934375
"animal trainer","Extroversion",0.611166666666667,NA,"Agarwal Personality",0.0453609211626514,0.310887426233127,0.390185302632581
"defense lawyer","Extroversion",0.609,NA,"Agarwal Personality",0.0561913000020798,0.420031771480155,0.584437397065186
"surfer","Extroversion",0.6025,NA,"Agarwal Personality",0.0555292508402762,0.407437849910492,0.562023082915516
"professor","Extroversion",0.597166666666667,NA,"Agarwal Personality",0.0625838139038223,0.471384780410407,0.675834065555343
"lieutenant","Extroversion",0.592666666666667,NA,"Agarwal Personality",0.0481810100435549,0.347727291366309,0.455751878203111
"hotel manager","Extroversion",0.583333333333333,NA,"Agarwal Personality",0.0530851714392172,0.359101997126532,0.475996265692697
"meteorologist","Extroversion",0.583333333333333,NA,"Agarwal Personality",0.0549483727829823,0.381152828326289,0.515241726690588
"grocer","Extroversion",0.576333333333333,NA,"Agarwal Personality",0.0413382792090533,0.275515288716015,0.327230948179259
"au pair","Extroversion",0.5705,NA,"Agarwal Personality",0.0463847500387835,0.331614650667678,0.42707504482741
"cashier","Extroversion",0.5655,NA,"Agarwal Personality",0.0516762562317925,0.3684849038621,0.492695704230943
"TOTAL","Extroversion",0.563833333333333,NA,"Agarwal Personality",0.00610785117285004,0.47849095745415,0.688481443401914
"proscecutor","Extroversion",0.5595,NA,"Agarwal Personality",0.0636984080837805,0.537468812672337,0.793448602949632
"bank manager","Extroversion",0.551333333333333,NA,"Agarwal Personality",0.0537239149737358,0.409135306835103,0.565044169917948
"prime minister","Extroversion",0.551333333333333,NA,"Agarwal Personality",0.0611633868814183,0.474290620238864,0.681005799111358
"florist","Extroversion",0.549333333333333,NA,"Agarwal Personality",0.0477532690855636,0.350537327226166,0.460753102498997
"diplomat","Extroversion",0.547666666666667,NA,"Agarwal Personality",0.0611334391973087,0.498734342129901,0.724510060942928
"attorney","Extroversion",0.546666666666667,NA,"Agarwal Personality",0.0522812904711937,0.383640745433151,0.51966965291699
"baker","Extroversion",0.544833333333333,NA,"Agarwal Personality",0.041917391600697,0.2823767633757,0.339442811473902
"stockbroker","Extroversion",0.54,NA,"Agarwal Personality",0.0654613258740242,0.503339412059337,0.732706037351756
"rabbi","Extroversion",0.533333333333333,NA,"Agarwal Personality",0.0585314097380708,0.42325068621682,0.590166332705251
"banker","Extroversion",0.513833333333333,NA,"Agarwal Personality",0.0649512596482779,0.496878282651645,0.721206697491284
"naval officer","Extroversion",0.513833333333333,NA,"Agarwal Personality",0.0557815451890877,0.375848836688832,0.505801828708727
"doctor","Extroversion",0.513333333333333,NA,"Agarwal Personality",0.0560423120574155,0.404344681457749,0.556517947042298
"interpreter","Extroversion",0.487166666666667,NA,"Agarwal Personality",0.0452184412526882,0.31358538717741,0.39498705908582
"sociologist","Extroversion",0.479166666666667,NA,"Agarwal Personality",0.0494662534000993,0.330427110855889,0.424961494234019
"cyclist","Extroversion",0.479166666666667,NA,"Agarwal Personality",0.0543151068981651,0.383292180556711,0.519049286766632
"secretary","Extroversion",0.475333333333333,NA,"Agarwal Personality",0.0476611108734205,0.337261816394671,0.437125714585825
